date,original_series,diff,sqrt,inverse,log,squared,cubic,boxcox,yeo-johnson,MA25,MA50,EMA100,RSI
2010-09-05,0.0616,-0.0007799999999999,0.2481934729198171,16.233766233766232,-2.787093408442663,0.00379456,0.3949361644424733,-1.96985010357327,-1.7570896545031094,0.065128,0.0642822,0.058836194565034625,38.03046789989119
2010-09-06,0.061,0.0,0.2481934729198171,16.233766233766232,-2.787093408442663,0.00379456,0.3949361644424733,-1.96985010357327,-1.7570896545031094,0.064912,0.064524,0.05889092338552899,40.427993059572024
2010-09-07,0.062,-0.0006,0.2469817807045694,16.39344262295082,-2.796881414808826,0.003721,0.3936497183102173,-1.9707676802524088,-1.7571774744059685,0.06457600000000001,0.0640392,0.05894456846700366,38.76404494382022
2010-09-08,0.06111,0.001,0.2489979919597746,16.129032258064516,-2.7806208939370456,0.0038439999999999,0.3957891609680404,-1.969242696162348,-1.7570311323228476,0.064436,0.0636432,0.05898527008151844,42.473118279569896
2010-09-09,0.0618,-0.00089,0.2472043688934319,16.363933889707088,-2.795079760075313,0.0037344321,0.3938861962711626,-1.9705988717755625,-1.757161370797893,0.064236,0.0633884,0.05904496770366659,42.26859283039057
2010-09-10,0.06366,0.00069,0.248596057893121,16.181229773462782,-2.783851914518492,0.00381924,0.3953631227905751,-1.9695459723126627,-1.757060390971971,0.0640688,0.0630264,0.05908585943230685,41.29488574537541
2010-09-11,0.0615,0.0018599999999999,0.2523093339533835,15.708451146716936,-2.7541988571281903,0.0040525955999999,0.3992904086111802,-1.96675783583104,-1.756788473727019,0.0639208,0.0632524,0.05913960479008295,48.86246122026885
2010-09-12,0.06219,-0.0021599999999999,0.2479919353527448,16.260162601626018,-2.7887181041696647,0.00378225,0.3947223386484058,-1.970002491492776,-1.7571042880999763,0.06366720000000001,0.06327319999999999,0.05922911756651695,44.158878504672884
2010-09-13,0.06199,0.00069,0.2493792292874448,16.079755587715066,-2.7775610638663397,0.0038675961,0.3961930494301674,-1.9689553711732397,-1.7570033411265689,0.0634072,0.0634124,0.05927408553549681,43.41856060606061
2010-09-14,0.0604,-0.0001999999999999,0.2489779106667898,16.131634134537826,-2.780782197268309,0.0038427601,0.3957678808367575,-1.969257839740708,-1.757032595139383,0.0632268,0.0636462,0.059331826415982024,56.085626911315
2010-09-15,0.0619,-0.00159,0.2457641145488901,16.556291390728475,-2.806766174041368,0.00364816,0.392354808564425,-1.9716931430478508,-1.7572653383094683,0.0630864,0.063766,0.05938446351665565,41.68882978723405
2010-09-16,0.059,0.0014999999999999,0.2487971060924945,16.155088852988694,-2.7822350992915865,0.0038316099999999,0.3955762565907734,-1.9693942276717815,-1.7570457610372656,0.0628464,0.063774,0.0594045731499892,45.324189526184526
2010-09-17,0.061,-0.0029,0.2428991560298223,16.949152542372882,-2.8302178350764176,0.0034809999999999,0.389299641587326,-1.9738840589562232,-1.7574705254618417,0.0626824,0.063834,0.059453987543058716,44.35631482611347
2010-09-18,0.0627,0.002,0.2469817807045694,16.39344262295082,-2.796881414808826,0.003721,0.3936497183102173,-1.9707676802524088,-1.7571774744059685,0.062446,0.063616,0.05944499769072092,45.90747330960854
2010-09-19,0.0621,0.0017,0.2503996805109783,15.948963317384369,-2.769393831343262,0.00393129,0.397273119212838,-1.9681878896876948,-1.7569287654717685,0.062285999999999994,0.063582,0.05947578981565714,53.093363329583816
2010-09-20,0.06265,-0.0006,0.2491987158875422,16.10305958132045,-2.779009290042704,0.00385641,0.3960018365387737,-1.9690913771419745,-1.7570165048285002,0.062202,0.06347900000000001,0.05953963556188175,51.36017410228509
2010-09-21,0.0622,0.0005499999999999,0.2502998202156765,15.961691939345572,-2.77019159764006,0.0039250225,0.3971674895563798,-1.968262892345253,-1.7569360754086711,0.062126,0.06349900000000001,0.05959033584778508,54.50081833060557
2010-09-22,0.06231,-0.0004499999999999,0.2493992782667985,16.077170418006432,-2.7774002792370034,0.0038688399999999,0.3962142839167248,-1.9689402699712368,-1.7570018785540067,0.062032,0.063552,0.05965092325673983,50.56242969628796
2010-09-23,0.0622,0.0001099999999999,0.2496197107601881,16.048788316482106,-2.7756333524260066,0.0038825361,0.396447713199104,-1.9687742960102128,-1.7569857910607365,0.061956,0.063596,0.0597014000239331,53.529411764705884
2010-09-24,0.06202,-0.0001099999999999,0.2493992782667985,16.077170418006432,-2.7774002792370034,0.0038688399999999,0.3962142839167248,-1.9689402699712368,-1.7570018785540067,0.061888399999999996,0.0637022,0.05975305546900373,51.21802679658952
2010-09-25,0.062,-0.0001799999999999,0.2490381496879544,16.123831022250886,-2.780298365309834,0.0038464804,0.3958317143670318,-1.969212415379653,-1.7570282067263798,0.0617776,0.06372620000000001,0.05980150981615217,44.43690637720489
2010-09-26,0.0622,-1.9999999999999185e-05,0.2489979919597746,16.129032258064516,-2.7806208939370456,0.0038439999999999,0.3957891609680404,-1.969242696162348,-1.7570311323228476,0.0618584,0.0637206,0.05984544031484222,51.98412698412699
2010-09-27,0.0619,0.0001999999999999,0.2493992782667985,16.077170418006432,-2.7774002792370034,0.0038688399999999,0.3962142839167248,-1.9689402699712368,-1.7570018785540067,0.0618224,0.0637806,0.05988810486306317,50.04128819157719
2010-09-28,0.06191,-0.0003,0.2487971060924945,16.155088852988694,-2.7822350992915865,0.0038316099999999,0.3955762565907734,-1.9693942276717815,-1.7570457610372656,0.0617744,0.06380659999999999,0.05993388496478468,49.631449631449605
2010-09-29,0.0619,1.0000000000003062e-05,0.2488172019776768,16.152479405588757,-2.7820735614509964,0.0038328481,0.3955975573423407,-1.9693790649405456,-1.757044298110915,0.06181640000000001,0.0636246,0.05997281793577905,57.10253998118531
2010-09-30,0.06197,-1.0000000000003062e-05,0.2487971060924945,16.155088852988694,-2.7822350992915865,0.0038316099999999,0.3955762565907734,-1.9693942276717815,-1.7570457610372656,0.0617976,0.0634628,0.060011177976654714,50.0
