date,original_series,diff,sqrt,inverse,log,squared,cubic,boxcox,yeo-johnson
2021-07-07,34250.1,483.40000000000146,185.06782540463374,2.919699504526994e-05,10.441444763394138,1173069350.01,32.47535804668768,1.336474743815491,1.3348596381445768
2021-07-08,32686.9,-1563.199999999997,180.79518798906125,3.059329578516164e-05,10.394729664998277,1068433431.6100001,31.973578450850233,1.3120908063664658,1.3111673728325002
2021-07-09,33871.3,1184.4000000000015,184.04157139081377,2.9523519912138002e-05,10.430323327124256,1147264963.6900003,32.355190049477144,1.3306562385425333,1.3292077598785486
2021-07-10,33431.6,-439.70000000000437,182.84310213951196,2.9911819954773328e-05,10.417256839471346,1117671878.56,32.21457360185537,1.3238308600857953,1.3225765818575446
2021-07-11,34473.5,1041.9000000000015,185.67040690427757,2.9007788591236747e-05,10.447946191925222,1188422202.25,32.545813101985026,1.3398800543405527,1.3381669711242064
2021-07-12,32868.7,-1604.800000000003,181.29726969813967,3.042408126880589e-05,10.400276116134748,1080351439.6899998,32.03274642622258,1.3149781543820194,1.3139737277470724
2021-07-13,32583.9,-284.79999999999563,180.51011052015895,3.0690003345210366e-05,10.391573580332624,1061710539.21,31.939959031355095,1.3104487541811345,1.3095712727136992
2021-07-14,32861.3,277.40000000000146,181.2768600787205,3.0430932434200715e-05,10.40005095258595,1079865037.6900003,32.030342314155746,1.3148608991559019,1.3138597664183116
2021-07-15,31730.8,-1130.5000000000036,178.1314121652888,3.151512095503423e-05,10.365043096991835,1006843668.64,31.658743477877852,1.2966720354081371,1.2961769649892936
2021-07-16,31745.5,14.700000000000728,178.17266906010025,3.1500527633837866e-05,10.365506261992405,1007776770.25,31.663631595849306,1.2969121399695656,1.2964104526496558
2021-07-17,31728.6,-16.900000000001455,178.1252368419478,3.151730615280851e-05,10.364973761322073,1006704057.9599999,31.658011792938897,1.2966360930669925,1.2961420130157801
2021-07-18,31847.7,119.10000000000218,178.45923904354183,3.1399441717926256e-05,10.368720444892004,1014275995.2900001,31.697574009861796,1.2985787694416797,1.2980311056032172
2021-07-19,30783.4,-1064.2999999999993,175.45198773453666,3.248504063878584e-05,10.334730862630998,947617715.5600001,31.340471689848492,1.280989571940645,1.2809229977975598
2021-07-20,29702.2,-1081.2000000000007,172.3432621253294,3.366753977819825e-05,10.298976396121516,882220684.84,30.96916809674887,1.262570741861751,1.262998125228323
2021-07-21,31841.7,2139.5,178.44242769027775,3.140535838224718e-05,10.368532030492819,1013893858.8900001,31.69558331258755,1.2984810529290938,1.2979360870097656
2021-07-22,32163.4,321.7000000000007,179.3415735405486,3.109124035394268e-05,10.378584439097825,1034484299.5600001,31.80196710007639,1.3036978319476247,1.303008439147809
2021-07-23,32647.7,484.2999999999993,180.6867455017108,3.063002906789759e-05,10.39352968811914,1065872315.2900001,31.96079182333552,1.3114664013321329,1.3105604508148712
2021-07-24,34124.6,1476.8999999999978,184.72844935201508,2.9304372798508995e-05,10.43777381080684,1164488325.1599998,32.435643849917014,1.3345532473798165,1.3329932777112288
